Wall time,Step,Value
1529250831.6986425,7601,0.16243872046470642
1529250838.858993,7701,0.44606494903564453
1529250846.0569088,7801,0.7421140670776367
1529250853.239771,7901,0.15391084551811218
1529250866.5145028,8001,0.48995232582092285
1529250874.0268755,8101,0.7259000539779663
1529250881.2355888,8201,0.3311253488063812
1529250888.4249363,8301,0.16496074199676514
1529250895.6411264,8401,0.03232784941792488
1529250902.8349333,8501,0.16236530244350433
1529250910.0413072,8601,0.039226233959198
1529250917.2543657,8701,0.40032124519348145
1529250924.4570289,8801,0.4546040892601013
1529250931.677074,8901,0.04436927288770676
1529250945.0899024,9001,0.2795192003250122
1529250952.681407,9101,0.4160269498825073
1529250959.9111335,9201,0.07985418289899826
1529250967.1734834,9301,0.18705400824546814
1529250974.4266686,9401,0.19352081418037415
1529250981.6888192,9501,0.15334679186344147
1529250988.9388745,9601,0.38608598709106445
1529250996.169266,9701,0.08009941875934601
1529251003.4258296,9801,0.21621155738830566
1529251010.6961627,9901,0.16212868690490723
1529251024.159831,10001,0.21095207333564758
1529251031.7405322,10101,0.20032162964344025
1529251038.981909,10201,0.23060211539268494
1529251046.2234232,10301,0.389909029006958
1529251053.466714,10401,0.17341913282871246
1529251060.7239504,10501,0.26740148663520813
1529251067.947474,10601,0.25177857279777527
1529251075.220002,10701,0.0614953339099884
1529251082.4784665,10801,0.19751274585723877
1529251089.697365,10901,0.23651839792728424
1529251103.259419,11001,0.2189815789461136
1529251110.8155766,11101,0.3710012435913086
1529251118.044324,11201,0.2652629017829895
1529251125.2890115,11301,0.05458533763885498
1529251132.532078,11401,0.18151479959487915
1529251139.8021288,11501,0.07477495819330215
1529251147.0533445,11601,0.08029307425022125
1529251154.3234417,11701,0.30885833501815796
1529251161.5690615,11801,0.004836891777813435
1529251168.8503113,11901,0.19601330161094666
1529251182.3935354,12001,0.2543486952781677
1529251189.9797664,12101,0.3549721837043762
1529251197.2582443,12201,0.009386667050421238
1529251204.5134099,12301,0.3108770251274109
1529251211.769168,12401,0.0779808759689331
1529251219.0269606,12501,0.10756543278694153
1529251226.3110507,12601,0.271616131067276
1529251233.5535064,12701,0.05243416875600815
1529251240.7964141,12801,0.3099958896636963
1529251248.0659053,12901,0.054869797080755234
1529251261.6271107,13001,0.009450950659811497
1529251269.2147558,13101,0.23100465536117554
1529251276.510748,13201,0.15148623287677765
1529251283.7655644,13301,0.16987276077270508
1529251291.038346,13401,0.2089635133743286
1529251298.3108456,13501,0.025766290724277496
1529251305.5947278,13601,0.04401666671037674
1529251312.8551652,13701,0.4845036268234253
1529251320.1306553,13801,0.3756074607372284
1529251327.3998635,13901,0.014217233285307884
1529251340.8802211,14001,0.0370853915810585
1529251348.4840362,14101,0.22004419565200806
1529251355.7506375,14201,0.1789025515317917
1529251363.0211198,14301,0.0914267748594284
1529251370.2984462,14401,0.045742109417915344
1529251377.5670261,14501,0.14453518390655518
1529251384.8476412,14601,0.28651106357574463
1529251392.1442382,14701,0.05953327938914299
1529251399.4101675,14801,0.1248263567686081
1529251406.6803076,14901,0.09184873104095459
1529251420.2129004,15001,0.1009598970413208
1529251427.8585253,15101,0.034197621047496796
1529251435.1196997,15201,0.029880231246352196
1529251442.3600624,15301,0.027666844427585602
1529251449.6370702,15401,0.0702262818813324
1529251456.9030135,15501,0.02020329236984253
1529251464.1795516,15601,0.03360404446721077
1529251471.4651687,15701,0.5085229873657227
1529251478.7579415,15801,0.19704443216323853
1529251486.026702,15901,0.20376817882061005
1529251499.5801122,16001,0.45680052042007446
1529251507.1653507,16101,0.028699593618512154
1529251514.4592974,16201,0.09996549785137177
1529251521.7403858,16301,0.09535890817642212
1529251529.0071173,16401,0.04592997580766678
1529251536.2863538,16501,0.09144607931375504
1529251543.5818677,16601,0.04934023320674896
1529251550.897592,16701,0.0579405203461647
1529251558.1992185,16801,0.07313260436058044
1529251565.4925075,16901,0.1546802520751953
1529251579.008487,17001,0.43728142976760864
1529251586.593924,17101,0.00863439030945301
1529251593.8568907,17201,0.11574550718069077
1529251601.138291,17301,0.01690935343503952
1529251608.4282262,17401,0.2637491226196289
1529251615.7003436,17501,0.07189223170280457
1529251622.9821188,17601,0.04370570182800293
1529251630.2202187,17701,0.12132275849580765
1529251637.4848506,17801,0.06710123270750046
1529251644.7694108,17901,0.02169414795935154
1529251658.2864695,18001,0.02242887392640114
1529251665.9011717,18101,0.03736945614218712
1529251673.1895387,18201,0.03007902018725872
1529251680.488876,18301,0.03982631117105484
1529251687.794491,18401,0.06590578705072403
1529251695.0685737,18501,0.14903514087200165
1529251702.3697906,18601,0.04338488355278969
1529251709.6505218,18701,0.06840162724256516
1529251716.925565,18801,0.05085441470146179
1529251724.1883867,18901,0.14369246363639832
1529251737.8363645,19001,0.41499587893486023
1529251745.405919,19101,0.01063895970582962
1529251752.6710238,19201,0.1528611183166504
1529251759.9515076,19301,0.02795461006462574
1529251767.2325652,19401,0.2333022952079773
1529251774.4851298,19501,0.08244436234235764
1529251781.765568,19601,0.22047720849514008
1529251789.056726,19701,0.13460659980773926
1529251796.3052866,19801,0.06976252049207687
1529251803.5923314,19901,0.07535968720912933
1529251817.079389,20001,0.04036567732691765
1529251824.6835966,20101,0.13670411705970764
1529251831.9565556,20201,0.18237023055553436
1529251839.2443306,20301,0.00464031333103776
1529251846.5341108,20401,0.006253456696867943
1529251853.795798,20501,0.003450022079050541
1529251861.090704,20601,0.05370718613266945
1529251868.3486807,20701,0.14559610188007355
1529251875.6419487,20801,0.05544319376349449
1529251882.9441655,20901,0.01268802024424076
1529251896.6122549,21001,0.08282303065061569
1529251904.2437537,21101,0.09350791573524475
1529251911.519472,21201,0.009558599442243576
1529251918.805159,21301,0.1234203428030014
1529251926.0564384,21401,0.027936898171901703
1529251933.344814,21501,0.012631579302251339
1529251940.630288,21601,0.20585671067237854
1529251947.9184537,21701,0.013142253272235394
1529251955.2113957,21801,0.011918546631932259
1529251962.498701,21901,0.02191920205950737
1529251975.9196181,22001,0.17990967631340027
1529251983.5205739,22101,0.38085126876831055
1529251990.7728317,22201,0.0022578388452529907
1529251998.0593047,22301,0.004811396356672049
1529252005.372588,22401,0.00451640784740448
1529252012.6396656,22501,0.022085443139076233
1529252019.9203968,22601,0.03300429508090019
1529252027.2001936,22701,0.09524862468242645
1529252034.474136,22801,0.17819014191627502
1529252041.774083,22901,0.12569992244243622
1529252055.3184984,23001,0.023958101868629456
1529252062.9118545,23101,0.014489704743027687
1529252070.1509688,23201,0.013880799524486065
1529252077.4137187,23301,0.005991032347083092
1529252084.703167,23401,0.027445774525403976
1529252091.9706008,23501,0.006583049893379211
1529252099.2425041,23601,0.02993697300553322
1529252106.5462377,23701,0.11069593578577042
1529252113.8338861,23801,0.10879747569561005
1529252121.1058304,23901,0.06437521427869797
1529252134.7510085,24001,0.15718860924243927
1529252142.3231654,24101,0.31571805477142334
1529252149.5575106,24201,0.006227403413504362
1529252156.7934544,24301,0.12524451315402985
1529252164.0032918,24401,0.008058209903538227
1529252171.232208,24501,0.1658126264810562
1529252178.4376018,24601,0.002278552856296301
1529252185.6651554,24701,0.03879290819168091
1529252192.90114,24801,0.0974046140909195
1529252200.1459832,24901,0.03543957322835922
1529252213.4559069,25001,0.22072270512580872
1529252220.958761,25101,0.16631940007209778
1529252228.1846154,25201,0.08325876295566559
1529252235.4212625,25301,0.0005815985496155918
1529252242.6330783,25401,0.01244285237044096
1529252249.831923,25501,0.03125591203570366
1529252257.04041,25601,0.014562051743268967
1529252264.2594402,25701,0.027405602857470512
1529252271.5051448,25801,0.03643999993801117
1529252278.6934254,25901,0.17284898459911346
1529252291.9464045,26001,0.004352569114416838
1529252299.4707925,26101,0.006589978933334351
1529252306.689974,26201,0.0019284242298454046
1529252313.888486,26301,0.1243121474981308
1529252321.114546,26401,0.1455819308757782
1529252328.3324473,26501,0.06781088560819626
1529252335.5784411,26601,0.10387033224105835
1529252342.8131058,26701,0.08153948187828064
1529252350.0187876,26801,0.001005666796118021
1529252357.2631748,26901,0.0855865478515625
1529252370.5662942,27001,0.16152355074882507
1529252378.1171176,27101,0.12405584752559662
1529252385.306375,27201,0.02266392484307289
1529252392.5362105,27301,0.0676388368010521
1529252399.7866752,27401,0.07254153490066528
1529252407.0258038,27501,0.09437961876392365
1529252414.2537317,27601,0.04769477620720863
1529252421.485981,27701,0.00661887414753437
1529252428.7682714,27801,0.0677679032087326
1529252435.984243,27901,0.01023215800523758
1529252449.199887,28001,0.16683849692344666
1529252456.7131114,28101,0.12482422590255737
1529252463.943289,28201,0.01771821454167366
1529252471.1773195,28301,0.010542194359004498
1529252478.374394,28401,0.0039256238378584385
1529252485.5653226,28501,0.08994780480861664
1529252492.789736,28601,0.02707117795944214
1529252500.0068498,28701,0.035588085651397705
1529252507.2421417,28801,0.017788268625736237
1529252514.4338608,28901,0.0058417185209691525
1529252527.6605396,29001,0.13963164389133453
1529252535.1931486,29101,0.019547242671251297
1529252542.3856144,29201,0.006645139306783676
1529252549.5839202,29301,0.00031357232364825904
1529252556.7768948,29401,0.05118909105658531
1529252563.9885707,29501,0.07657897472381592
1529252571.1875997,29601,0.00035362198832444847
1529252578.381423,29701,0.09069927781820297
1529252585.5899885,29801,0.0028151622973382473
1529252592.8077936,29901,0.21732451021671295
1529252606.0410066,30001,0.08655974268913269
1529252613.5613945,30101,0.02021840773522854
1529252620.7695518,30201,0.030997702851891518
1529252627.9457533,30301,0.0034845201298594475
1529252635.1750317,30401,0.017670096829533577
1529252642.3878183,30501,0.010151566006243229
1529252649.5892737,30601,0.013027165085077286
1529252656.802962,30701,0.05485198274254799
1529252664.0243938,30801,0.06014857068657875
1529252671.2522826,30901,0.06581500917673111
1529252684.5403712,31001,0.034571193158626556
1529252692.062964,31101,0.10252203047275543
1529252699.2801354,31201,0.014373856596648693
1529252706.498479,31301,0.018699457868933678
1529252713.7129462,31401,0.09907320141792297
1529252720.8829288,31501,0.009499138221144676
1529252728.071499,31601,0.011955589056015015
1529252735.2807868,31701,0.00618139561265707
1529252742.4912636,31801,0.07897040992975235
1529252749.6942956,31901,0.001927287201397121
1529252762.8622544,32001,0.04983771964907646
1529252770.3537898,32101,0.03649416193366051
1529252777.5415394,32201,0.001097077620215714
1529252784.7454658,32301,0.00041033662273548543
1529252791.935543,32401,0.0910000205039978
1529252799.140151,32501,0.00023961055558174849
1529252806.331696,32601,0.0523986890912056
1529252813.5179768,32701,0.06463033705949783
1529252820.7191105,32801,0.01611577533185482
1529252827.9363394,32901,0.14032559096813202
1529252841.1768813,33001,0.00010459403711138293
1529252848.6738563,33101,0.16691647469997406
1529252855.8540897,33201,0.03481428325176239
1529252863.031975,33301,0.038988567888736725
1529252870.2446036,33401,0.33628755807876587
1529252877.459616,33501,0.005737258121371269
1529252884.6718264,33601,0.033819183707237244
1529252891.8767684,33701,0.08177382498979568
1529252899.1014671,33801,0.11581048369407654
1529252906.3277235,33901,0.07530327886343002
1529252919.5507782,34001,0.043699733912944794
1529252927.0799265,34101,0.027147326618433
1529252934.2986171,34201,0.04051032289862633
1529252941.518173,34301,0.006159578450024128
1529252948.7336204,34401,0.0751185491681099
1529252955.9804964,34501,0.0013912194408476353
1529252963.1920295,34601,0.0026596097741276026
1529252970.4092264,34701,0.10036079585552216
1529252977.6449237,34801,0.04212215915322304
1529252984.8767183,34901,0.0557742714881897
1529252998.1326466,35001,0.17413431406021118
1529253005.6192946,35101,0.0036236278247088194
1529253012.814002,35201,0.042172543704509735
1529253020.0571632,35301,0.06353748589754105
1529253027.2523935,35401,0.012630589306354523
1529253034.4437575,35501,0.07278952747583389
1529253041.6632776,35601,0.21504801511764526
1529253048.9031632,35701,0.023230750113725662
1529253056.1264925,35801,0.07870449870824814
1529253063.3517134,35901,0.00309713464230299
1529253076.6199024,36001,0.012548476457595825
1529253084.1551044,36101,0.007425585761666298
1529253091.3382332,36201,0.21878764033317566
1529253098.5113137,36301,0.23778744041919708
1529253105.7078626,36401,0.05653562396764755
1529253112.9004395,36501,0.006948874797672033
1529253120.1039882,36601,0.07735367119312286
1529253127.3181098,36701,0.09252405166625977
1529253134.5128272,36801,0.14537018537521362
1529253141.7589471,36901,0.013162060640752316
1529253155.019442,37001,0.15302985906600952
1529253162.49843,37101,0.009339405223727226
1529253169.7075129,37201,0.015468772500753403
1529253176.9053419,37301,0.007627726532518864
1529253184.1131556,37401,0.0022033234126865864
1529253191.2985039,37501,0.0001702518784441054
1529253198.5045123,37601,0.03086777962744236
1529253205.7216873,37701,0.060908302664756775
1529253212.9205413,37801,0.029194504022598267
1529253220.1343477,37901,0.12455113977193832
1529253233.3903491,38001,0.002306533046066761
1529253240.8665602,38101,0.062075965106487274
1529253248.0444334,38201,0.03239864856004715
1529253255.2596254,38301,0.010449276305735111
1529253262.437089,38401,0.007611035834997892
1529253269.6457329,38501,0.12850356101989746
1529253276.815802,38601,0.06590309739112854
1529253284.0374312,38701,0.0036775008775293827
1529253291.2501082,38801,0.002077548997476697
1529253298.436265,38901,0.12010642886161804
1529253311.728804,39001,0.00040874595288187265
1529253319.2161512,39101,0.037221163511276245
1529253326.3988845,39201,0.029798928648233414
1529253333.590237,39301,0.001422283472493291
1529253340.7956402,39401,0.003101522568613291
1529253347.9751923,39501,0.082757867872715
1529253355.1699984,39601,0.0860208198428154
1529253362.3947856,39701,0.06650334596633911
1529253369.5704553,39801,0.059378936886787415
1529253376.7879362,39901,0.030154922977089882
1529253390.0310292,40001,0.026194434612989426
1529253397.5514708,40101,0.0062639424577355385
1529253404.739917,40201,0.06118668615818024
1529253411.9114368,40301,0.025638727471232414
1529253419.1456423,40401,0.0008429521112702787
1529253426.3624544,40501,0.01973983272910118
1529253433.5903664,40601,0.04380852356553078
1529253440.7925417,40701,0.06061336770653725
1529253448.0078893,40801,0.15287402272224426
1529253455.2182322,40901,0.0005896400543861091
1529253468.405029,41001,0.008013862185180187
1529253475.893567,41101,0.030131978914141655
1529253483.0948844,41201,0.059823643416166306
1529253490.309894,41301,0.03513384237885475
1529253497.5209782,41401,0.006978442892432213
1529253504.6939914,41501,0.004690534435212612
1529253511.9082677,41601,0.0068846410140395164
1529253519.087016,41701,0.03342445194721222
1529253526.2976756,41801,4.039580744574778e-05
1529253533.4911976,41901,0.029607269912958145
1529253546.7478032,42001,0.0006345613510347903
1529253554.2677124,42101,0.002264094538986683
1529253561.487376,42201,0.09466646611690521
1529253568.6608276,42301,0.004140891134738922
1529253575.8496318,42401,0.03326119855046272
1529253583.0319352,42501,0.0008667362271808088
1529253590.2235253,42601,0.0016605511773377657
1529253597.380846,42701,0.12376335263252258
1529253604.5611393,42801,0.008125271648168564
1529253611.724502,42901,0.03020966798067093
1529253624.9408262,43001,0.10065088421106339
1529253632.4432619,43101,0.01983441412448883
1529253639.6546779,43201,0.0024699170608073473
1529253646.8415234,43301,0.018049560487270355
1529253654.053782,43401,0.003568454412743449
1529253661.2413268,43501,0.06753930449485779
1529253668.4244955,43601,0.0011534554651007056
1529253675.62791,43701,0.09141398966312408
1529253682.8382068,43801,0.07185599952936172
1529253690.044722,43901,0.0021052411757409573
1529253703.2116327,44001,0.0011253412812948227
1529253710.7017179,44101,0.0011946464655920863
1529253717.8880932,44201,0.012943068519234657
1529253725.0825045,44301,0.0023591220378875732
1529253732.2950857,44401,7.672473293496296e-05
1529253739.4980319,44501,0.009327158331871033
1529253746.6989944,44601,0.004068602807819843
1529253753.8893323,44701,0.02209130860865116
1529253761.0773902,44801,0.1850694864988327
1529253768.28727,44901,0.0011521045817062259
1529253781.4732685,45001,0.021417882293462753
1529253788.9991553,45101,0.0005516771925613284
1529253796.211716,45201,0.04567893594503403
1529253803.4172864,45301,0.16707409918308258
1529253810.61487,45401,0.00040943955536931753
1529253817.8048515,45501,0.04687054827809334
1529253824.9857097,45601,0.011531232856214046
1529253832.1893415,45701,0.03606734052300453
1529253839.4066246,45801,0.02030079998075962
1529253846.6183739,45901,0.0005096305394545197
1529253859.8862479,46001,0.008974079973995686
1529253867.3749366,46101,0.004583909176290035
1529253874.5647748,46201,0.01706293597817421
1529253881.7843447,46301,0.00146475771907717
1529253888.9886887,46401,0.00040560835623182356
1529253896.2096078,46501,0.046445731073617935
1529253903.4386816,46601,0.0013467191020026803
1529253910.6415699,46701,0.049337372183799744
1529253917.8623078,46801,0.004371632356196642
1529253925.074209,46901,0.0037621615920215845
1529253938.2741165,47001,0.013444303534924984
1529253945.768858,47101,0.08976767957210541
1529253952.989721,47201,0.03263791650533676
1529253960.1770806,47301,0.04765111953020096
1529253967.3622613,47401,0.021275408565998077
1529253974.5707264,47501,0.008496107533574104
1529253981.758143,47601,0.11702610552310944
1529253988.952843,47701,4.709462882601656e-05
1529253996.155447,47801,0.23794057965278625
1529254003.3706596,47901,0.006156483199447393
1529254016.6040106,48001,0.004134570248425007
1529254024.1086335,48101,0.00036729007842950523
1529254031.317498,48201,0.011446674354374409
1529254038.4943452,48301,0.10778853297233582
1529254045.69497,48401,0.019379915669560432
1529254052.8900657,48501,0.12763726711273193
1529254060.0930681,48601,0.004310712683945894
1529254067.3092918,48701,0.11445561051368713
1529254074.5043514,48801,0.00015992045518942177
1529254081.7020833,48901,0.013028392568230629
1529254094.9564314,49001,0.035463087260723114
1529254102.4723423,49101,0.006401455495506525
1529254109.6567945,49201,0.009303124621510506
1529254116.8544729,49301,0.000379379402147606
1529254124.0447881,49401,0.008832026273012161
1529254131.237826,49501,0.011906676925718784
1529254138.4019377,49601,0.09997795522212982
1529254145.580861,49701,0.0007705776370130479
1529254152.781723,49801,0.005216761026531458
1529254160.0111706,49901,0.00038897813647054136
1529254173.28684,50001,0.005294893868267536
1529254180.789161,50101,0.036723896861076355
1529254187.9820914,50201,0.06455700844526291
1529254195.1577554,50301,0.11864764988422394
1529254202.3684566,50401,0.0005734296282753348
1529254209.5793633,50501,0.00022575806360691786
1529254216.7646244,50601,0.012113839387893677
1529254223.9549544,50701,0.014076977036893368
1529254231.1439118,50801,0.04283050447702408
1529254238.3498561,50901,0.001394440303556621
1529254251.6017933,51001,7.439038017764688e-05
1529254259.1361144,51101,0.1350090205669403
1529254266.323117,51201,0.0031260687392205
1529254273.5216339,51301,0.0005175136611796916
1529254280.7203362,51401,0.007370288483798504
1529254287.9253194,51501,0.030976511538028717
1529254295.125613,51601,0.0068544321693480015
1529254302.3017435,51701,0.05349722504615784
1529254309.5205803,51801,0.022949406877160072
1529254316.720132,51901,0.035302188247442245
1529254329.979069,52001,0.04890080541372299
1529254337.4936223,52101,0.002140013501048088
1529254344.6931505,52201,0.0794016644358635
1529254351.8934727,52301,0.0075963702984154224
1529254359.1047535,52401,0.17099781334400177
1529254366.2986019,52501,0.004052003845572472
1529254373.4859912,52601,0.020098453387618065
1529254380.7131727,52701,0.06822825968265533
1529254387.907932,52801,0.01578221656382084
1529254395.0961857,52901,0.00010642766574164852
1529254408.3155231,53001,0.04706401377916336
1529254415.8082705,53101,0.07688746601343155
1529254422.9988694,53201,0.0026484583504498005
1529254430.1830416,53301,0.00027607689844444394
1529254437.3677826,53401,0.00026586305466480553
1529254444.5934231,53501,0.009577367454767227
1529254451.7942374,53601,0.12558439373970032
1529254459.0014231,53701,0.0006925134803168476
1529254466.2160296,53801,0.001640930538997054
1529254473.455324,53901,0.10686320811510086
1529254486.6786995,54001,0.034075357019901276
1529254494.1823702,54101,0.01539586205035448
1529254501.3951728,54201,0.021229755133390427
1529254508.6094038,54301,0.0003274268237873912
1529254515.8134007,54401,0.010278897359967232
1529254523.0105784,54501,0.024525806307792664
1529254530.1920836,54601,0.0010597575455904007
1529254537.394904,54701,0.0665016695857048
1529254544.58904,54801,0.12183962017297745
1529254551.7881932,54901,0.002702035242691636
1529254565.0317578,55001,0.00034038632293231785
1529254572.5454934,55101,0.0003895429545082152
1529254579.7341843,55201,0.0015223571099340916
1529254586.8918333,55301,0.00018749182345345616
1529254594.056117,55401,0.018543612211942673
1529254601.2205884,55501,0.0010807170765474439
1529254608.4018717,55601,0.015980439260601997
1529254615.6062934,55701,0.000182528659934178
1529254622.7978687,55801,0.0005541576538234949
1529254630.0013115,55901,0.04344577714800835
1529254643.2327757,56001,0.08744540810585022
1529254650.7305753,56101,0.013031973503530025
1529254657.9209454,56201,0.008089732378721237
1529254665.1433709,56301,0.002550943521782756
1529254672.3143477,56401,0.0034762099385261536
1529254679.5206058,56501,0.0077419341541826725
1529254686.7123275,56601,0.04554152861237526
1529254693.900911,56701,0.005835821386426687
1529254701.0976543,56801,0.003629051148891449
1529254708.289352,56901,0.030933760106563568
1529254721.558775,57001,0.0032846585381776094
1529254729.086957,57101,0.10155333578586578
1529254736.2802453,57201,0.0001725118636386469
1529254743.483308,57301,0.0018687486881390214
1529254750.6793303,57401,0.22348415851593018
1529254757.8766396,57501,0.003659305162727833
1529254765.0824435,57601,0.00017846314585767686
1529254772.2934992,57701,0.0029397672042250633
1529254779.4867442,57801,0.09493415057659149
1529254786.6844633,57901,0.007341750897467136
1529254799.9317155,58001,0.04501369222998619
1529254807.4341474,58101,0.027822187170386314
1529254814.5993729,58201,0.013597404584288597
1529254821.7931209,58301,0.0009742504335008562
1529254828.9975102,58401,0.04482201486825943
1529254836.2083685,58501,0.05036170408129692
1529254843.391162,58601,0.0008839039946906269
1529254850.5779784,58701,0.038092296570539474
1529254857.7686105,58801,0.034744057804346085
1529254864.972874,58901,0.00540359178557992
1529254878.2207162,59001,0.0008472382905893028
1529254885.7299788,59101,0.09000297635793686
1529254892.9338815,59201,0.003878409508615732
1529254900.112228,59301,0.11389316618442535
1529254907.3210447,59401,0.014025993645191193
1529254914.5328732,59501,0.00045415182830765843
1529254921.7362862,59601,0.03157767280936241
1529254928.914212,59701,0.08428697288036346
1529254936.1436956,59801,0.004241710063070059
1529254943.367033,59901,0.017554493620991707
